# units: z_A in Angstrom; densities in e/A^3; diff = reproduction - DFT
11.575520833333	1.0747104574943716e-04	1.0747115844268020e-04	1.1269324304296908e-10	1.6499506142247363e-20	8.8604290774555826e-20	7.2104784632308466e-20
11.666666666667	6.3049801114237325e-05	6.3050016360703876e-05	2.1524646655172747e-10	-6.0451205495809625e-20	1.4641416295676445e-20	7.5092621791486070e-20
11.757812500000	2.7944330333512618e-05	2.7944535595000238e-05	2.0526148761986223e-10	-1.0599484238500138e-20	6.8165302461838243e-20	7.8764786700338382e-20
11.848958333333	5.1479285717046491e-06	5.1479975133521576e-06	6.8941647508509744e-11	-6.3813950377308959e-20	1.9337876096166252e-20	8.3151826473475208e-20
11.940104166667	-8.7233271494339478e-06	-8.7233607812523253e-06	-3.3631818377528508e-11	-2.3695246975049075e-20	6.3474173489680522e-20	8.7169420464729597e-20
12.031250000000	-1.7569611036137596e-05	-1.7569604877534590e-05	6.1586030058232571e-12	-6.4091020696460168e-20	2.5866956229908835e-20	8.9957976926368997e-20
12.122395833333	-2.2895034636609092e-05	-2.2894941395829886e-05	9.3240779206198339e-11	-5.0221841045131494e-20	4.1764078765590097e-20	9.1985919810721585e-20
12.213541666667	-2.4812384691041845e-05	-2.4812307337749148e-05	7.7353292696170309e-11	-8.8979275085728722e-20	5.3183897778746350e-21	9.4297664863603354e-20
12.304687500000	-2.3511929624219718e-05	-2.3511963290109581e-05	-3.3665889862785668e-11	-9.0163474132703320e-21	8.9045564901639727e-20	9.8061912314910064e-20
12.395833333333	-1.9561192745599241e-05	-1.9561292789306473e-05	-1.0004370723233451e-10	-5.2553236867958083e-20	4.6401899453778847e-20	9.8955136321736924e-20
12.486979166667	-1.3563346552337380e-05	-1.3563393656870429e-05	-4.7104533049460977e-11	-7.1811165013574392e-20	2.8316175712075640e-20	1.0012734072565004e-19
12.578125000000	-6.2827054205156548e-06	-6.2826519142938974e-06	5.3506221757371132e-11	-6.6750201138577581e-20	3.3914433979709486e-20	1.0066463511828707e-19
12.669270833333	1.0702117355430551e-06	1.0703089238536307e-06	9.7188310575612935e-11	-4.4498052561765442e-20	5.7504238020942009e-20	1.0200229058270745e-19
12.760416666667	6.9497768346376824e-06	6.9498439331304439e-06	6.7098492761504425e-11	-7.7585920304964443e-20	2.2845265011234781e-20	1.0043118531619923e-19
12.851562500000	9.7806912593229245e-06	9.7807125564194063e-06	2.1297096481780230e-11	-2.3438252089467956e-20	7.7877183293582668e-20	1.0131543538305062e-19
12.942708333333	8.5002674134395296e-06	8.5002751386969582e-06	7.7252574285236863e-12	-5.7940885966303277e-20	4.1424682691988284e-20	9.9365568658291561e-20
13.033854166667	3.1633828199837526e-06	3.1634066626360085e-06	2.3842652255904554e-11	-6.6993544979864646e-20	3.0530246431424265e-20	9.7523791411288917e-20
13.125000000000	-5.2605480290896732e-06	-5.2605046787643245e-06	4.3350325348658655e-11	-9.8330051563114638e-20	-2.4980854090622122e-21	9.5831966154052421e-20
13.216145833333	-1.5615698436553122e-05	-1.5615646268938601e-05	5.2167614520738648e-11	-5.1366955689740023e-20	4.3048216090010181e-20	9.4415171779750210e-20
13.307291666667	-2.6943603802967860e-05	-2.6943552593191423e-05	5.1209776436716981e-11	-1.0431900061792191e-19	-1.3683051816155918e-20	9.0635948801765997e-20
13.398437500000	-3.8366162517145437e-05	-3.8366121667296665e-05	4.0849848772172258e-11	-5.6103556551907323e-20	3.3148867793246945e-20	8.9252424345154268e-20
13.489583333333	-4.9102859557432560e-05	-4.9102841239235205e-05	1.8318197355033164e-11	-3.8197741731330281e-20	4.5481887322868647e-20	8.3679629054198922e-20
13.580729166667	-5.8711705905485880e-05	-5.8711716050891331e-05	-1.0145405450804040e-11	-7.4115945355997196e-20	5.1599457121525233e-21	7.9275891068149722e-20
13.671875000000	-6.7198000139535277e-05	-6.7198026417374489e-05	-2.6277839211791103e-11	-6.4502628185552375e-20	1.1046957183546138e-20	7.5549585369098516e-20
13.763020833333	-7.4770357702140319e-05	-7.4770375288077474e-05	-1.7585937155291387e-11	-7.1204271380530740e-21	3.7500600691971462e-20	4.4621027830024533e-20
13.854166666667	-8.1655034046048658e-05	-8.1655029202220859e-05	4.8438277992562603e-12	-7.0249614505867733e-20	-1.2331538743927849e-20	5.7918075761939888e-20
13.945312500000	-8.8106427636265984e-05	-8.8106411543815776e-05	1.6092450207680700e-11	-2.2929622335161392e-20	3.1120191438518142e-20	5.4049813773679531e-20
14.036458333333	-9.4492820458554207e-05	-9.4492813121703381e-05	7.3368508263140647e-12	-2.7317742444495390e-20	1.9493876865351075e-20	4.6811619309846462e-20
14.127604166667	-1.0139970876811857e-04	-1.0139971169631374e-04	-2.9281951619301513e-12	-2.8569419036953847e-20	1.1910107145010637e-20	4.0479526181964485e-20
14.218750000000	-1.1031473456292514e-04	-1.1031472836913561e-04	6.1937895269462487e-12	-7.5122982885969956e-21	2.6256921133396284e-20	3.3769219421993281e-20
14.309895833333	-1.2488754865999513e-04	-1.2488751830044684e-04	3.0359548290051150e-11	5.1681666121077144e-20	7.9719576812136839e-20	2.8037910691059695e-20
14.401041666667	-1.5115824846539068e-04	-1.5115820093621017e-04	4.7529180515360619e-11	-2.3366602705151526e-20	1.7103074378900509e-22	2.3537633448940532e-20
14.492187500000	-1.9358688362518551e-04	-1.9358683650393441e-04	4.7121251101371261e-11	4.1499102784517848e-20	6.1980801150755876e-20	2.0481698366238028e-20
14.583333333333	-2.4692346796197589e-04	-2.4692343032818896e-04	3.7633786928795154e-11	1.8327447410189924e-20	3.3186405709712799e-20	1.4858958299522874e-20
14.674479166667	-2.9237200114473003e-04	-2.9237197425449650e-04	2.6890233529447416e-11	3.0236491347990758e-20	4.5858451116260612e-20	1.5621959768269855e-20
14.765625000000	-3.0975223424409271e-04	-3.0975222405610152e-04	1.0187991184192058e-11	-1.1002028949428095e-20	1.1777243651420592e-21	1.2179753314570154e-20
14.856770833333	-3.0045160327668872e-04	-3.0045162296579958e-04	-1.9689110856025566e-11	-5.7889665688764005e-21	3.5355978820177897e-21	9.3245644508941909e-21
14.947916666667	-2.9298306478189087e-04	-2.9298313031337329e-04	-6.5531482421488790e-11	-2.4050478091633096e-20	-2.0156630252380031e-20	3.8938478392530644e-21
15.039062500000	-3.1383376196096672e-04	-3.1383388660353778e-04	-1.2464257105821233e-10	4.9075310255621294e-21	5.5320671486390194e-21	6.2453612307688997e-22
15.130208333333	-3.5645145593158283e-04	-3.5645162457992725e-04	-1.6864834442159582e-10	-7.3107327387930600e-21	-9.6126959576415454e-21	-2.3019632188484855e-21
15.221354166667	-3.9436317690502644e-04	-3.9436331549593515e-04	-1.3859090871454205e-10	2.7247985261399229e-20	1.9690229043877607e-20	-7.5577562175216218e-21
15.312500000000	-4.1929528331658534e-04	-4.1929529991457633e-04	-1.6597990993780232e-11	4.0392562432315552e-20	2.8802632311238576e-20	-1.1589930121076976e-20
15.403645833333	-4.5082122046434070e-04	-4.5082111564426897e-04	1.0482007173047772e-10	8.2158378100045340e-20	6.5832842928346387e-20	-1.6325535171698953e-20
15.494791666667	-5.1818414612152719e-04	-5.1818404690071301e-04	9.9220814181975869e-11	2.9669717792359520e-20	9.8713984674205682e-21	-1.9798319324938952e-20
15.585937500000	-6.4202581418220837e-04	-6.4202585616230062e-04	-4.1980092253986190e-11	4.8647614585703843e-20	2.8022165719127146e-20	-2.0625448866576697e-20
15.677083333333	-8.1583084454870736e-04	-8.1583104419280202e-04	-1.9964409465889066e-10	2.2644502090146236e-20	-2.1849941047184049e-21	-2.4829496194864640e-20
15.768229166667	-9.9026440519300505e-04	-9.9026467540096132e-04	-2.7020795627039074e-10	2.0504205179969223e-20	-7.1570072930181909e-21	-2.7661212472987413e-20
15.859375000000	-1.0992884167681178e-03	-1.0992886747451631e-03	-2.5797704532488919e-10	2.3412162882498714e-20	-5.9174693814344411e-21	-2.9329632263933155e-20
15.950520833333	-1.1402191082567671e-03	-1.1402193351395834e-03	-2.2688281635374619e-10	1.9405429322672536e-20	-1.0950483997746758e-20	-3.0355913320419293e-20
16.041666666667	-1.2090738496278667e-03	-1.2090740742890140e-03	-2.2466114732444531e-10	1.8127676494444557e-20	-1.3906567156617404e-20	-3.2034243651061958e-20
16.132812500000	-1.3941140195447151e-03	-1.3941142742098574e-03	-2.5466514227273640e-10	6.1616102813323644e-20	3.0001013636296163e-20	-3.1615089177027481e-20
16.223958333333	-1.6722620187689797e-03	-1.6722622904933883e-03	-2.7172440859868363e-10	1.4398680361659283e-20	-1.8317850776174689e-20	-3.2716531137833969e-20
16.315104166667	-1.9827165898054044e-03	-1.9827168076206460e-03	-2.1781524153774434e-10	2.5458584534717351e-20	-4.1529744434440936e-21	-2.9611558978161444e-20
16.406250000000	-2.3148900663377001e-03	-2.3148901739201895e-03	-1.0758248935802128e-10	4.9932243604764197e-20	1.8488377127302272e-20	-3.1443866477461924e-20
16.497395833333	-2.6491775449024673e-03	-2.6491775949625583e-03	-5.0060091055098566e-11	5.5438948581450605e-20	2.7178858285475333e-20	-2.8260090295975271e-20
16.588541666667	-2.9208622445354221e-03	-2.9208623639392999e-03	-1.1940387784417639e-10	4.6997901497391777e-20	2.0188899232613948e-20	-2.6809002264777829e-20
16.679687500000	-3.1092657523964871e-03	-3.1092660004013090e-03	-2.4800482197398499e-10	8.3246663467655964e-20	5.8441297696341764e-20	-2.4805365771314200e-20
16.770833333333	-3.2773408105429909e-03	-3.2773411409963561e-03	-3.3045336519238466e-10	1.1820629849304513e-20	-1.2130567208159411e-20	-2.3951197057463922e-20
16.861979166667	-3.4661286932178982e-03	-3.4661290652173099e-03	-3.7199941174334561e-10	1.5634204950628626e-21	-1.8765274790857746e-20	-2.0328695285920607e-20
16.953125000000	-3.6075850964872205e-03	-3.6075855405479818e-03	-4.4406076125241833e-10	3.0344762156675295e-20	1.0007668346192774e-20	-2.0337093810482522e-20
17.044270833333	-3.5957743489258192e-03	-3.5957748871361691e-03	-5.3821034998527417e-10	3.7098422021963060e-20	1.8010330927845896e-20	-1.9088091094117164e-20
17.135416666667	-3.4002274179995413e-03	-3.4002279697999244e-03	-5.5180038316393620e-10	3.0836426979822500e-20	1.3092049290862524e-20	-1.7744377688959977e-20
17.226562500000	-3.0682347505649990e-03	-3.0682351628155743e-03	-4.1225057525670628e-10	9.1983404435742061e-21	-6.9092093812589148e-21	-1.6107549824833119e-20
17.317708333333	-2.6629390982300326e-03	-2.6629392560449830e-03	-1.5781495034394855e-10	-4.3567149564983489e-19	-4.5180259372640756e-19	-1.6131098076572675e-20
17.408854166667	-2.2225194801919644e-03	-2.2225193777263633e-03	1.0246560110810377e-10	-3.2053402264709322e-18	-3.2203248250742499e-18	-1.4984598603317727e-20
17.500000000000	-1.7513127110828643e-03	-1.7513124405975394e-03	2.7048532489325205e-10	-2.4256357404572629e-17	-2.4269997840499331e-17	-1.3640435926702694e-20
17.591145833333	-1.2587720923619248e-03	-1.2587717793734686e-03	3.1298845611614501e-10	-1.8555443889469348e-16	-1.8556647242954569e-16	-1.2033534852217830e-20
17.682291666667	-8.1189080753098545e-04	-8.1189053148926103e-04	2.7604172441776653e-10	-1.4234892681681073e-15	-1.4235003196338158e-15	-1.1051465708474978e-20
17.773437500000	-5.0234193530516731e-04	-5.0234168904353838e-04	2.4626162892747716e-10	-1.0827201074628646e-14	-1.0827211687904700e-14	-1.0613276053809889e-20
17.864583333333	-3.3555106575513540e-04	-3.3555079400683364e-04	2.7174830175826989e-10	-8.0268744284274074e-14	-8.0268753518251410e-14	-9.2339773356258695e-21
17.955729166667	-2.1766162911040804e-04	-2.1766131383289404e-04	3.1527751400252726e-10	-5.7268713198679782e-13	-5.7268713668776076e-13	-4.7009629427281477e-21
18.046875000000	-8.1942710834363846e-05	-8.1942411502014696e-05	2.9933234914987419e-10	-3.8636869955968247e-12	-3.8636869824951990e-12	1.3101625672728608e-20
18.138020833333	4.2972636628417499e-05	4.2972836375912939e-05	1.9974749544020894e-10	-2.4383564683373201e-11	-2.4383564549295848e-11	1.3407735329072507e-19
18.229166666667	9.8850222120584245e-05	9.8850294595984452e-05	7.2475400206555192e-11	-1.4159408789606484e-10	-1.4159408694928089e-10	9.4678394979177706e-19
18.320312500000	7.1534236690883184e-05	7.1534215953832816e-05	-2.0737050368969251e-11	-7.5046866431616384e-10	-7.5046865851191492e-10	5.8042489134997449e-18
18.411458333333	-9.7014759458855925e-07	-9.7023142203590477e-07	-8.3827447345519225e-11	-3.5766706614190245e-09	-3.5766706300213693e-09	3.1397655161422345e-17
18.502604166667	-5.8486306444479732e-05	-5.8486456281360069e-05	-1.4983688033674619e-10	-1.5249357207313975e-08	-1.5249357073571837e-08	1.3374213816654219e-16
18.593750000000	-6.0905824835102686e-05	-6.0906015620688488e-05	-1.9078558580242020e-10	-5.7443573096173134e-08	-5.7443572627884994e-08	4.6828814044228503e-16
18.684895833333	-2.2763121927002618e-05	-2.2763250785280677e-05	-1.2885827805855137e-10	-1.9100477476996146e-07	-1.9100477346645300e-07	1.3035084522409606e-15
18.776041666667	5.5370262762319986e-06	5.5370747636863346e-06	4.8487454336000244e-11	-5.5659947819866830e-07	-5.5659947497481432e-07	3.2238539840619661e-15
18.867187500000	-3.2623909192101481e-06	-3.2621481354107770e-06	2.4278379937113577e-10	-1.4312576030375077e-06	-1.4312575965701365e-06	6.4673712027197303e-15
18.958333333333	-3.7508439172486735e-05	-3.7508107066858235e-05	3.3210562849983949e-10	-3.2585459254951753e-06	-3.2585459163796316e-06	9.1155436911032842e-15
19.049479166667	-7.1165442788693448e-05	-7.1165172022962011e-05	2.7076573143704815e-10	-6.6980215314449502e-06	-6.6980215297250565e-06	1.7198936231362788e-15
19.140625000000	-7.7631515670891610e-05	-7.7631419648312223e-05	9.6022579387029967e-11	-1.2612639066846949e-05	-1.2612639100474696e-05	-3.3627746718950177e-14
19.231770833333	-4.8807425850595471e-05	-4.8807556441405216e-05	-1.3059080974529760e-10	-2.2185953045007653e-05	-2.2185953161989371e-05	-1.1698171795940411e-13
19.322916666667	-6.9875758001811762e-06	-6.9879194264242081e-06	-3.4362624303184419e-10	-3.6452325754006753e-05	-3.6452326023307346e-05	-2.6930059338113946e-13
19.414062500000	2.5914698884190645e-05	2.5914239304460789e-05	-4.5957972985636837e-10	-5.5877307070264012e-05	-5.5877307562943864e-05	-4.9267985118050042e-13
19.505208333333	5.2993903307893633e-05	5.2993464576247696e-05	-4.3873164593633907e-10	-7.9576877878438697e-05	-7.9576878653978526e-05	-7.7553982929644966e-13
19.596354166667	8.4075468586582456e-05	8.4075099396028406e-05	-3.6919055405046711e-10	-1.0668630950623446e-04	-1.0668631057978010e-04	-1.0735456441998345e-12
19.687500000000	1.1930732201711468e-04	1.1930692389495379e-04	-3.9812216088945529e-10	-1.3674320051541025e-04	-1.3674320187930907e-04	-1.3638988213566378e-12
19.778645833333	1.5658857564722410e-04	1.5658802202096631e-04	-5.5362625779337843e-10	-1.7116116715805226e-04	-1.7116116873680949e-04	-1.5787572258622179e-12
19.869791666667	1.9842357162543216e-04	1.9842286750849003e-04	-7.0411694213351993e-10	-2.1172538138291753e-04	-2.1172538302903886e-04	-1.6461213360290106e-12
19.960937500000	2.4894451970889920e-04	2.4894379075696143e-04	-7.2895193776578021e-10	-2.6141768408347943e-04	-2.6141768543799961e-04	-1.3545201744090407e-12
20.052083333333	3.1155967562967232e-04	3.1155901637780085e-04	-6.5925187146343225e-10	-3.2361273386822875e-04	-3.2361273434707748e-04	-4.7884873149994789e-13
20.143229166667	3.8918568534824713e-04	3.8918509455565167e-04	-5.9079259545494547e-10	-4.0144372250162935e-04	-4.0144372126276590e-04	1.2388634497602358e-12
20.234375000000	4.8226047632028528e-04	4.8225995661554629e-04	-5.1970473898769326e-10	-4.9604510644874606e-04	-4.9604510252051852e-04	3.9282275349217244e-12
20.325520833333	5.8625264931449280e-04	5.8625229289585308e-04	-3.5641863971921234e-10	-6.0225168740770806e-04	-6.0225167972000743e-04	7.6877006279993387e-12
20.416666666667	6.9336382327007300e-04	6.9336374029844311e-04	-8.2971629892202026e-11	-7.1198327707794069e-04	-7.1198326442421312e-04	1.2653727566626360e-11
20.507812500000	7.9664693955984944e-04	7.9664713159207159e-04	1.9203222215505300e-10	-8.1630814672023228e-04	-8.1630812798454361e-04	1.8735688673242323e-11
20.598958333333	8.9132764710649027e-04	8.9132799885131202e-04	3.5174482174594318e-10	-9.1256064165952649e-04	-9.1256061614696155e-04	2.5512564933924398e-11
20.690104166667	9.7295246649719126e-04	9.7295285180375082e-04	3.8530655955323206e-10	-9.9527051143483624e-04	-9.9527047915826615e-04	3.2276570088515810e-11
20.781250000000	1.0366550211570824e-03	1.0366553897096168e-03	3.6855253441117619e-10	-1.0610371680556715e-03	-1.0610371292390744e-03	3.8816597072027781e-11
20.872395833333	1.0793290424349733e-03	1.0793294295073446e-03	3.8707237133388250e-10	-1.1032198342369977e-03	-1.1032197887931121e-03	4.5443885633711378e-11
20.963541666667	1.1020237270177038e-03	1.1020242305024798e-03	5.0348477600645203e-10	-1.1255924327979281e-03	-1.1255923802273038e-03	5.2570624286055190e-11
21.054687500000	1.1097727886981109e-03	1.1097735318241627e-03	7.4312605179670255e-10	-1.1317128617035616e-03	-1.1317128018277836e-03	5.9875777946860609e-11
21.145833333333	1.1091037557860518e-03	1.1091048133213997e-03	1.0575353479209959e-09	-1.1310360620723468e-03	-1.1310359957614564e-03	6.6310890372428544e-11
21.236979166667	1.1051530580190789e-03	1.1051543878077190e-03	1.3297886400972375e-09	-1.1261414699325076e-03	-1.1261413988352374e-03	7.1097270215245145e-11
21.328125000000	1.1002375212162802e-03	1.1002389952473953e-03	1.4740311150493457e-09	-1.1211391272120718e-03	-1.1211390530524350e-03	7.4159636764825621e-11
21.419270833333	1.0945474657943406e-03	1.0945489954036702e-03	1.5296093296059826e-09	-1.1142926859341645e-03	-1.1142926098401769e-03	7.6093987664768714e-11
21.510416666667	1.0878587185485971e-03	1.0878603338282421e-03	1.6152796450657342e-09	-1.1077728910267337e-03	-1.1077728141410895e-03	7.6885644118701579e-11
21.601562500000	1.0803427952295924e-03	1.0803445798939907e-03	1.7846643982511595e-09	-1.0992681586375055e-03	-1.0992680825068180e-03	7.6130687474626479e-11
21.692708333333	1.0721738910895199e-03	1.0721758452942121e-03	1.9542046921644518e-09	-1.0910770114327382e-03	-1.0910769380701212e-03	7.3362616979585904e-11
21.783854166667	1.0632705204962250e-03	1.0632724848403951e-03	1.9643441701803349e-09	-1.0810999639679240e-03	-1.0810998952697070e-03	6.8698217036908260e-11
21.875000000000	1.0537370904191144e-03	1.0537387639450379e-03	1.6735259235258620e-09	-1.0718521156509763e-03	-1.0718520538198276e-03	6.1831148708002548e-11
21.966145833333	1.0439013535918449e-03	1.0439023696575441e-03	1.0160656992424383e-09	-1.0609646444346521e-03	-1.0609645923376145e-03	5.2097037621379183e-11
22.057291666667	1.0334931658302737e-03	1.0334932292325491e-03	6.3402275400289976e-11	-1.0507005171600376e-03	-1.0507004776295075e-03	3.9530530107981243e-11
22.148437500000	1.0211936815788273e-03	1.0211927550415581e-03	-9.2653726921701485e-10	-1.0374088720247877e-03	-1.0374088456620348e-03	2.6362752909500631e-11
22.239583333333	1.0054753555316972e-03	1.0054737543888034e-03	-1.6011428938342981e-09	-1.0221600917880078e-03	-1.0221600762988850e-03	1.5489122788189813e-11
22.330729166667	9.8577891249421418e-04	9.8577715143898870e-04	-1.7610552254746642e-09	-1.0012676476330096e-03	-1.0012676391335370e-03	8.4994726100989793e-12
22.421875000000	9.6280713425964245e-04	9.6280560822821373e-04	-1.5260314287180929e-09	-9.7805682286517329e-04	-9.7805681844785760e-04	4.4173156885790599e-12
22.513020833333	9.3799413265885541e-04	9.3799292407660345e-04	-1.2085822519635955e-09	-9.5201363547928641e-04	-9.5201363467763763e-04	8.0164878641514337e-13
22.604166666667	9.1284184432451640e-04	9.1284080324764586e-04	-1.0410768705448881e-09	-9.2708919318270006e-04	-9.2708919652184077e-04	-3.3391407043906196e-12
22.695312500000	8.8833875964781418e-04	8.8833768821226333e-04	-1.0714355508497850e-09	-9.0153284903866568e-04	-9.0153285547167378e-04	-6.4330080975713577e-12
22.786458333333	8.6467380740232278e-04	8.6467256516667304e-04	-1.2422356497404294e-09	-8.7783978349846353e-04	-8.7783979116931078e-04	-7.6708472473291378e-12
22.877604166667	8.4158804862471406e-04	8.4158666306295563e-04	-1.3855617584258156e-09	-8.5369887056467250e-04	-8.5369887909365189e-04	-8.5289793890636068e-12
22.968750000000	8.1903382682806472e-04	8.1903270790625318e-04	-1.1189218115416344e-09	-8.3140069731083965e-04	-8.3140070669415343e-04	-9.3833137874282935e-12
23.059895833333	7.9723280870791274e-04	7.9723279157731730e-04	-1.7130595444773966e-11	-8.0864662818315718e-04	-8.0864663524131809e-04	-7.0581609133701928e-12
23.151041666667	7.7620578490679481e-04	7.7620761958614194e-04	1.8346793471393438e-09	-7.8767083865346154e-04	-7.8767083787740404e-04	7.7605749517623002e-13
